2048;1280;1536;;580.5949932623674
1024;768;1433.6;1484.8;669.2759946098939
512;;1331.2;1382.4;757.9569959574204
102.4;;1228.8;1280;846.637997304947
;;1126.4;1177.6;935.3189986524735
;;1024;1075.2;1024
;;921.6;972.8;1112.6810013475265
;;819.2;870.4;1201.362002695053
;;716.8;768;1290.0430040425796
;;614.4;665.6;1378.7240053901061
;;512;563.2;1467.4050067376326
